n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,score_adj,players,beam_selected,leg_1,leg_2,leg_3,q_leg_count,q_players
3,Andrew Nembhard OVER PA 14.5 (GOBLIN) [id:10141201] | Rob Dillingham UNDER PR 13.5 (STANDARD) [id:10165579] | Josh Giddey OVER AST 6.5 (DEMON) [id:10139321],0.6786163960961258,6.0,1.0,6.0,4.071698376576755,6.0,atlas,0.8794287237942872,0.06012666357180995,Andrew Nembhard OVER PA 14.5 (GOBLIN) [id:10141201] | Rob Dillingham UNDER PR 13.5 (STANDARD) [id:10165579] | Josh Giddey OVER AST 6.5 (DEMON) [id:10139321],0.01,0.024,0.0006012666357180995,0.0346012666357181,24.39558899282481,"['andrew nembhard', 'rob dillingham', 'josh giddey']",1,Andrew Nembhard OVER PA 14.5 (GOBLIN) [id:10141201],Rob Dillingham UNDER PR 13.5 (STANDARD) [id:10165579],Josh Giddey OVER AST 6.5 (DEMON) [id:10139321],0,
3,Dejounte Murray OVER PRA 19.5 (GOBLIN) [id:10142991] | Yanic Niederhäuser UNDER PRA 14.5 (STANDARD) [id:10163560] | Josh Giddey OVER RA 13.5 (DEMON) [id:10149720],0.6551285832992128,6.0,1.0,6.0,3.9307714997952763,6.0,atlas,0.8690502019774445,0.0706011903677496,Dejounte Murray OVER PRA 19.5 (GOBLIN) [id:10142991] | Yanic Niederhäuser UNDER PRA 14.5 (STANDARD) [id:10163560] | Josh Giddey OVER RA 13.5 (DEMON) [id:10149720],0.0,0.024,0.000706011903677496,0.024706011903677497,23.55992298686798,"['dejounte murray', 'yanic niederhäuser', 'josh giddey']",1,Dejounte Murray OVER PRA 19.5 (GOBLIN) [id:10142991],Yanic Niederhäuser UNDER PRA 14.5 (STANDARD) [id:10163560],Josh Giddey OVER RA 13.5 (DEMON) [id:10149720],0,
3,Paolo Banchero OVER PA 22.5 (GOBLIN) [id:10162275] | Rob Dillingham UNDER PR 13.5 (STANDARD) [id:10165579] | Josh Giddey OVER AST 6.5 (DEMON) [id:10139321],0.6304749476546998,6.0,1.0,6.0,3.782849685928199,6.0,atlas,0.8577975535779756,0.05901757716166354,Paolo Banchero OVER PA 22.5 (GOBLIN) [id:10162275] | Rob Dillingham UNDER PR 13.5 (STANDARD) [id:10165579] | Josh Giddey OVER AST 6.5 (DEMON) [id:10139321],0.01,0.024,0.0005901757716166354,0.03459017577161664,22.662507939797578,"['paolo banchero', 'rob dillingham', 'josh giddey']",1,Paolo Banchero OVER PA 22.5 (GOBLIN) [id:10162275],Rob Dillingham UNDER PR 13.5 (STANDARD) [id:10165579],Josh Giddey OVER AST 6.5 (DEMON) [id:10139321],0,
3,Wendell Carter OVER PR 13.5 (GOBLIN) [id:10162280] | Kobe Brown UNDER PTS 9.5 (STANDARD) [id:10165820] | Josh Giddey OVER AST 6.5 (DEMON) [id:10139321],0.6302891799180939,6.0,1.0,6.0,3.781735079508563,6.0,atlas,0.8575975735759758,0.055648686338190624,Wendell Carter OVER PR 13.5 (GOBLIN) [id:10162280] | Kobe Brown UNDER PTS 9.5 (STANDARD) [id:10165820] | Josh Giddey OVER AST 6.5 (DEMON) [id:10139321],0.0,0.024,0.0005564868633819062,0.024556486863381907,22.665853990187998,"['wendell carter', 'kobe brown', 'josh giddey']",1,Wendell Carter OVER PR 13.5 (GOBLIN) [id:10162280],Kobe Brown UNDER PTS 9.5 (STANDARD) [id:10165820],Josh Giddey OVER AST 6.5 (DEMON) [id:10139321],0,
3,Tre Jones OVER PRA 14.5 (GOBLIN) [id:10142725] | Yanic Niederhäuser UNDER PRA 14.5 (STANDARD) [id:10163560] | Desmond Bane OVER PA 24.5 (DEMON) [id:10147058],0.5554832956302108,6.0,1.0,6.0,3.332899773781265,6.0,atlas,0.8268951878075059,0.07038242639072109,Tre Jones OVER PRA 14.5 (GOBLIN) [id:10142725] | Yanic Niederhäuser UNDER PRA 14.5 (STANDARD) [id:10163560] | Desmond Bane OVER PA 24.5 (DEMON) [id:10147058],0.0,0.024,0.0007038242639072109,0.02470382426390721,19.972694818423683,"['tre jones', 'yanic niederhäuser', 'desmond bane']",1,Tre Jones OVER PRA 14.5 (GOBLIN) [id:10142725],Yanic Niederhäuser UNDER PRA 14.5 (STANDARD) [id:10163560],Desmond Bane OVER PA 24.5 (DEMON) [id:10147058],0,
3,Paolo Banchero OVER PR 23.5 (GOBLIN) [id:10162277] | Yanic Niederhäuser UNDER PRA 14.5 (STANDARD) [id:10163560] | Desmond Bane OVER RA 7.5 (DEMON) [id:10144020],0.5463899981527325,6.0,1.0,6.0,3.278339988916395,6.0,atlas,0.8251620277901743,0.06864144143166014,Paolo Banchero OVER PR 23.5 (GOBLIN) [id:10162277] | Yanic Niederhäuser UNDER PRA 14.5 (STANDARD) [id:10163560] | Desmond Bane OVER RA 7.5 (DEMON) [id:10144020],0.01,0.024,0.0006864144143166014,0.0346864144143166,19.635353519084052,"['paolo banchero', 'yanic niederhäuser', 'desmond bane']",1,Paolo Banchero OVER PR 23.5 (GOBLIN) [id:10162277],Yanic Niederhäuser UNDER PRA 14.5 (STANDARD) [id:10163560],Desmond Bane OVER RA 7.5 (DEMON) [id:10144020],0,
3,Dejounte Murray OVER REB 2.5 (GOBLIN) [id:10141913] | Yanic Niederhäuser UNDER PTS 7.5 (STANDARD) [id:10163558] | Paolo Banchero OVER PRA 37.5 (DEMON) [id:10144191],0.5216814370387453,6.0,1.0,6.0,3.1300886222324715,6.0,atlas,0.8135801691796036,0.05444115456546957,Dejounte Murray OVER REB 2.5 (GOBLIN) [id:10141913] | Yanic Niederhäuser UNDER PTS 7.5 (STANDARD) [id:10163558] | Paolo Banchero OVER PRA 37.5 (DEMON) [id:10144191],0.0,0.006,0.0005444115456546958,0.006544411545654696,18.773987321849177,"['dejounte murray', 'yanic niederhäuser', 'paolo banchero']",1,Dejounte Murray OVER REB 2.5 (GOBLIN) [id:10141913],Yanic Niederhäuser UNDER PTS 7.5 (STANDARD) [id:10163558],Paolo Banchero OVER PRA 37.5 (DEMON) [id:10144191],0,
3,Wendell Carter OVER PR 13.5 (GOBLIN) [id:10162280] | Guerschon Yabusele UNDER PRA 20.5 (STANDARD) [id:10139275] | Desmond Bane OVER AST 3.5 (DEMON) [id:10143592],0.5142665409135904,6.0,1.0,6.0,3.085599245481542,6.0,atlas,0.8086691330866914,0.05841526633926264,Wendell Carter OVER PR 13.5 (GOBLIN) [id:10162280] | Guerschon Yabusele UNDER PRA 20.5 (STANDARD) [id:10139275] | Desmond Bane OVER AST 3.5 (DEMON) [id:10143592],0.01,0.024,0.0005841526633926264,0.034584152663392626,18.47901132022586,"['wendell carter', 'guerschon yabusele', 'desmond bane']",1,Wendell Carter OVER PR 13.5 (GOBLIN) [id:10162280],Guerschon Yabusele UNDER PRA 20.5 (STANDARD) [id:10139275],Desmond Bane OVER AST 3.5 (DEMON) [id:10143592],0,
3,Kon Knueppel OVER PR 19.5 (GOBLIN) [id:10141243] | Kobe Brown UNDER PR 15.5 (STANDARD) [id:10165823] | Desmond Bane OVER AST 3.5 (DEMON) [id:10143592],0.5118308289187627,6.0,1.0,6.0,3.0709849735125765,6.0,atlas,0.8072692730726927,0.05795850985313721,Kon Knueppel OVER PR 19.5 (GOBLIN) [id:10141243] | Kobe Brown UNDER PR 15.5 (STANDARD) [id:10165823] | Desmond Bane OVER AST 3.5 (DEMON) [id:10143592],0.0,0.024,0.0005795850985313722,0.02457958509853137,18.401330255976927,"['kon knueppel', 'kobe brown', 'desmond bane']",1,Kon Knueppel OVER PR 19.5 (GOBLIN) [id:10141243],Kobe Brown UNDER PR 15.5 (STANDARD) [id:10165823],Desmond Bane OVER AST 3.5 (DEMON) [id:10143592],0,
3,Andrew Nembhard OVER PRA 14.5 (GOBLIN) [id:10144855] | Rob Dillingham UNDER PRA 17.5 (STANDARD) [id:10165581] | Jalen Suggs OVER PR 16.5 (DEMON) [id:10147307],0.5046529700720096,6.0,1.0,6.0,3.027917820432058,6.0,atlas,0.8111022231110222,0.07484695374043367,Andrew Nembhard OVER PRA 14.5 (GOBLIN) [id:10144855] | Rob Dillingham UNDER PRA 17.5 (STANDARD) [id:10165581] | Jalen Suggs OVER PR 16.5 (DEMON) [id:10147307],0.0,0.024,0.0007484695374043367,0.02474846953740434,18.14275845305494,"['andrew nembhard', 'rob dillingham', 'jalen suggs']",1,Andrew Nembhard OVER PRA 14.5 (GOBLIN) [id:10144855],Rob Dillingham UNDER PRA 17.5 (STANDARD) [id:10165581],Jalen Suggs OVER PR 16.5 (DEMON) [id:10147307],0,
