n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,score_adj,players,rank_ev,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,Jonas Valančiūnas OVER REB 2.5 (GOBLIN) [id:10212211] | Josh Giddey OVER RA 10.5 (GOBLIN) [id:10213477] | Jalen Suggs OVER PA 9.5 (GOBLIN) [id:10215976] | Paolo Banchero OVER PA 26 (STANDARD) [id:10214452] | Nickeil Alexander-Walker OVER PTS 18.5 (STANDARD) [id:10221580],0.36167666320941416,20.0,0.31278401598675015,6.255680319735003,2.262533584146557,20.0,pp_kernel,0.8241275872412759,0.06463206296066241,Jonas Valančiūnas OVER REB 2.5 (GOBLIN) [id:10212211] | Josh Giddey OVER RA 10.5 (GOBLIN) [id:10213477] | Jalen Suggs OVER PA 9.5 (GOBLIN) [id:10215976] | Paolo Banchero OVER PA 26 (STANDARD) [id:10214452] | Nickeil Alexander-Walker OVER PTS 18.5 (STANDARD) [id:10221580],0.01,0.054,0.0006463206296066241,0.06464632062960662,14.08904049445551,"['jonas valančiūnas', 'josh giddey', 'jalen suggs', 'paolo banchero', 'nickeil alexander-walker']",14.153686815085116,1,Jonas Valančiūnas OVER REB 2.5 (GOBLIN) [id:10212211],Josh Giddey OVER RA 10.5 (GOBLIN) [id:10213477],Jalen Suggs OVER PA 9.5 (GOBLIN) [id:10215976],Paolo Banchero OVER PA 26 (STANDARD) [id:10214452],Nickeil Alexander-Walker OVER PTS 18.5 (STANDARD) [id:10221580],0,
5,Jalen Suggs OVER PR 9.5 (GOBLIN) [id:10215979] | Josh Giddey OVER RA 10.5 (GOBLIN) [id:10213477] | Russell Westbrook OVER AST 3.5 (GOBLIN) [id:10223796] | T.J. McConnell OVER PRA 14.5 (STANDARD) [id:10218022] | Paolo Banchero OVER RA 12.5 (STANDARD) [id:10219350],0.3441784388087835,20.0,0.32016537514136645,6.403307502827329,2.20388037953568,20.0,pp_kernel,0.8153454354606783,0.0728890494434737,Jalen Suggs OVER PR 9.5 (GOBLIN) [id:10215979] | Josh Giddey OVER RA 10.5 (GOBLIN) [id:10213477] | Russell Westbrook OVER AST 3.5 (GOBLIN) [id:10223796] | T.J. McConnell OVER PRA 14.5 (STANDARD) [id:10218022] | Paolo Banchero OVER RA 12.5 (STANDARD) [id:10219350],0.01,0.096,0.000728890494434737,0.10672889049443474,14.00539487912033,"['jalen suggs', 'josh giddey', 'russell westbrook', 't.j. mcconnell', 'paolo banchero']",14.112123769614763,1,Jalen Suggs OVER PR 9.5 (GOBLIN) [id:10215979],Josh Giddey OVER RA 10.5 (GOBLIN) [id:10213477],Russell Westbrook OVER AST 3.5 (GOBLIN) [id:10223796],T.J. McConnell OVER PRA 14.5 (STANDARD) [id:10218022],Paolo Banchero OVER RA 12.5 (STANDARD) [id:10219350],0,
5,Paolo Banchero OVER PR 24.5 (GOBLIN) [id:10216125] | Josh Giddey OVER PRA 24.5 (GOBLIN) [id:10216434] | Desmond Bane OVER PTS 14.5 (GOBLIN) [id:10212683] | Jalen Suggs OVER PR 14.5 (STANDARD) [id:10212699] | Khris Middleton UNDER PR 17.5 (STANDARD) [id:10216236],0.3538308748605626,20.0,0.31469033589646805,6.293806717929361,2.226943137208232,20.0,pp_kernel,0.8174882511748824,0.07226313270621673,Paolo Banchero OVER PR 24.5 (GOBLIN) [id:10216125] | Josh Giddey OVER PRA 24.5 (GOBLIN) [id:10216434] | Desmond Bane OVER PTS 14.5 (GOBLIN) [id:10212683] | Jalen Suggs OVER PR 14.5 (STANDARD) [id:10212699] | Khris Middleton UNDER PR 17.5 (STANDARD) [id:10216236],0.04,0.096,0.0007226313270621673,0.13672263132706217,13.879227046080794,"['paolo banchero', 'josh giddey', 'desmond bane', 'jalen suggs', 'khris middleton']",14.015949677407857,1,Paolo Banchero OVER PR 24.5 (GOBLIN) [id:10216125],Josh Giddey OVER PRA 24.5 (GOBLIN) [id:10216434],Desmond Bane OVER PTS 14.5 (GOBLIN) [id:10212683],Jalen Suggs OVER PR 14.5 (STANDARD) [id:10212699],Khris Middleton UNDER PR 17.5 (STANDARD) [id:10216236],0,
5,Josh Giddey OVER RA 10.5 (GOBLIN) [id:10213477] | Nickeil Alexander-Walker OVER AST 2.5 (GOBLIN) [id:10222893] | Tim Hardaway OVER PR 9.5 (GOBLIN) [id:10225079] | CJ McCollum OVER PRA 26.5 (STANDARD) [id:10221293] | Jalen Suggs OVER PA 15.5 (STANDARD) [id:10212698],0.3357064326569348,20.0,0.3219632973714247,6.439265947428494,2.161703000140497,20.0,pp_kernel,0.8101089891010899,0.07308090196230703,Josh Giddey OVER RA 10.5 (GOBLIN) [id:10213477] | Nickeil Alexander-Walker OVER AST 2.5 (GOBLIN) [id:10222893] | Tim Hardaway OVER PR 9.5 (GOBLIN) [id:10225079] | CJ McCollum OVER PRA 26.5 (STANDARD) [id:10221293] | Jalen Suggs OVER PA 15.5 (STANDARD) [id:10212698],0.01,0.096,0.0007308090196230703,0.10673080901962306,13.81304970823909,"['josh giddey', 'nickeil alexander-walker', 'tim hardaway', 'cj mccollum', 'jalen suggs']",13.919780517258713,1,Josh Giddey OVER RA 10.5 (GOBLIN) [id:10213477],Nickeil Alexander-Walker OVER AST 2.5 (GOBLIN) [id:10222893],Tim Hardaway OVER PR 9.5 (GOBLIN) [id:10225079],CJ McCollum OVER PRA 26.5 (STANDARD) [id:10221293],Jalen Suggs OVER PA 15.5 (STANDARD) [id:10212698],0,
5,Bobby Portis OVER PRA 14.5 (GOBLIN) [id:10213292] | Wendell Carter OVER PTS 5.5 (GOBLIN) [id:10216004] | T.J. McConnell OVER PTS 4.5 (GOBLIN) [id:10218014] | Nikola Jokić OVER RA 23.5 (STANDARD) [id:10211434] | Payton Pritchard UNDER PRA 26.5 (STANDARD) [id:10214241],0.15759737460120657,20.0,0.46534414857839235,9.306882971567846,1.4667403220397683,20.0,pp_kernel,0.7095262527700287,0.06306944980206917,Bobby Portis OVER PRA 14.5 (GOBLIN) [id:10213292] | Wendell Carter OVER PTS 5.5 (GOBLIN) [id:10216004] | T.J. McConnell OVER PTS 4.5 (GOBLIN) [id:10218014] | Nikola Jokić OVER RA 23.5 (STANDARD) [id:10211434] | Payton Pritchard UNDER PRA 26.5 (STANDARD) [id:10214241],0.0,0.096,0.0006306944980206917,0.0966306944980207,13.55414983240584,"['bobby portis', 'wendell carter', 't.j. mcconnell', 'nikola jokić', 'payton pritchard']",13.65078052690386,1,Bobby Portis OVER PRA 14.5 (GOBLIN) [id:10213292],Wendell Carter OVER PTS 5.5 (GOBLIN) [id:10216004],T.J. McConnell OVER PTS 4.5 (GOBLIN) [id:10218014],Nikola Jokić OVER RA 23.5 (STANDARD) [id:10211434],Payton Pritchard UNDER PRA 26.5 (STANDARD) [id:10214241],0,
5,T.J. McConnell OVER PA 9.5 (GOBLIN) [id:10229873] | Derrick White OVER PR 14.5 (GOBLIN) [id:10215697] | Paolo Banchero OVER PR 24.5 (GOBLIN) [id:10216125] | CJ McCollum OVER PA 22.5 (STANDARD) [id:10221291] | Wendell Carter OVER PRA 18.5 (STANDARD) [id:10212733],0.3130287277846423,20.0,0.3281373875326182,6.562747750652363,2.0543285791582324,20.0,pp_kernel,0.7970302969703029,0.0776390794893885,T.J. McConnell OVER PA 9.5 (GOBLIN) [id:10229873] | Derrick White OVER PR 14.5 (GOBLIN) [id:10215697] | Paolo Banchero OVER PR 24.5 (GOBLIN) [id:10216125] | CJ McCollum OVER PA 22.5 (STANDARD) [id:10221291] | Wendell Carter OVER PRA 18.5 (STANDARD) [id:10212733],0.01,0.096,0.000776390794893885,0.10677639079489389,13.37526387117666,"['t.j. mcconnell', 'derrick white', 'paolo banchero', 'cj mccollum', 'wendell carter']",13.482040261971553,1,T.J. McConnell OVER PA 9.5 (GOBLIN) [id:10229873],Derrick White OVER PR 14.5 (GOBLIN) [id:10215697],Paolo Banchero OVER PR 24.5 (GOBLIN) [id:10216125],CJ McCollum OVER PA 22.5 (STANDARD) [id:10221291],Wendell Carter OVER PRA 18.5 (STANDARD) [id:10212733],0,
5,Nickeil Alexander-Walker OVER PA 19.5 (GOBLIN) [id:10222897] | Desmond Bane OVER PR 19.5 (GOBLIN) [id:10215963] | Derrick White OVER PTS 11.5 (GOBLIN) [id:10215692] | Micah Potter UNDER PR 18 (STANDARD) [id:10217899] | Khris Middleton UNDER PR 17.5 (STANDARD) [id:10216236],0.30301079593199143,20.0,0.3302474089340559,6.604948178681118,2.0013706047117226,20.0,pp_kernel,0.7916908309169083,0.07732480494694613,Nickeil Alexander-Walker OVER PA 19.5 (GOBLIN) [id:10222897] | Desmond Bane OVER PR 19.5 (GOBLIN) [id:10215963] | Derrick White OVER PTS 11.5 (GOBLIN) [id:10215692] | Micah Potter UNDER PR 18 (STANDARD) [id:10217899] | Khris Middleton UNDER PR 17.5 (STANDARD) [id:10216236],0.0,0.096,0.0007732480494694613,0.09677324804946946,13.12217588240715,"['nickeil alexander-walker', 'desmond bane', 'derrick white', 'micah potter', 'khris middleton']",13.21894913045662,1,Nickeil Alexander-Walker OVER PA 19.5 (GOBLIN) [id:10222897],Desmond Bane OVER PR 19.5 (GOBLIN) [id:10215963],Derrick White OVER PTS 11.5 (GOBLIN) [id:10215692],Micah Potter UNDER PR 18 (STANDARD) [id:10217899],Khris Middleton UNDER PR 17.5 (STANDARD) [id:10216236],0,
5,Onyeka Okongwu OVER PRA 19.5 (GOBLIN) [id:10228573] | Desmond Bane OVER PTS 16.5 (GOBLIN) [id:10226642] | T.J. McConnell OVER PTS 5.5 (GOBLIN) [id:10229829] | Matas Buzelis UNDER PR 26.5 (STANDARD) [id:10213584] | Wendell Carter OVER PR 16.5 (STANDARD) [id:10212732],0.2809931061898067,20.0,0.34143577407654463,6.828715481530892,1.9188219744417871,20.0,pp_kernel,0.781071892810719,0.06871017038482478,Onyeka Okongwu OVER PRA 19.5 (GOBLIN) [id:10228573] | Desmond Bane OVER PTS 16.5 (GOBLIN) [id:10226642] | T.J. McConnell OVER PTS 5.5 (GOBLIN) [id:10229829] | Matas Buzelis UNDER PR 26.5 (STANDARD) [id:10213584] | Wendell Carter OVER PR 16.5 (STANDARD) [id:10212732],0.01,0.096,0.0006871017038482479,0.10668710170384825,12.996402221468458,"['onyeka okongwu', 'desmond bane', 't.j. mcconnell', 'matas buzelis', 'wendell carter']",13.103089323172306,1,Onyeka Okongwu OVER PRA 19.5 (GOBLIN) [id:10228573],Desmond Bane OVER PTS 16.5 (GOBLIN) [id:10226642],T.J. McConnell OVER PTS 5.5 (GOBLIN) [id:10229829],Matas Buzelis UNDER PR 26.5 (STANDARD) [id:10213584],Wendell Carter OVER PR 16.5 (STANDARD) [id:10212732],0,
5,Derrick White OVER PA 19.5 (GOBLIN) [id:10215694] | Onyeka Okongwu OVER PRA 19.5 (GOBLIN) [id:10228573] | Jonas Valančiūnas OVER PTS 4.5 (GOBLIN) [id:10212207] | Nickeil Alexander-Walker OVER PR 22.5 (STANDARD) [id:10221586] | CJ McCollum OVER PRA 26.5 (STANDARD) [id:10221293],0.30614547228303546,20.0,0.3246617330630704,6.493234661261408,1.9878743920164494,20.0,pp_kernel,0.7932906709329067,0.07166026682030416,Derrick White OVER PA 19.5 (GOBLIN) [id:10215694] | Onyeka Okongwu OVER PRA 19.5 (GOBLIN) [id:10228573] | Jonas Valančiūnas OVER PTS 4.5 (GOBLIN) [id:10212207] | Nickeil Alexander-Walker OVER PR 22.5 (STANDARD) [id:10221586] | CJ McCollum OVER PRA 26.5 (STANDARD) [id:10221293],0.04,0.096,0.0007166026682030416,0.13671660266820304,12.771018301806954,"['derrick white', 'onyeka okongwu', 'jonas valančiūnas', 'nickeil alexander-walker', 'cj mccollum']",12.907734904475157,1,Derrick White OVER PA 19.5 (GOBLIN) [id:10215694],Onyeka Okongwu OVER PRA 19.5 (GOBLIN) [id:10228573],Jonas Valančiūnas OVER PTS 4.5 (GOBLIN) [id:10212207],Nickeil Alexander-Walker OVER PR 22.5 (STANDARD) [id:10221586],CJ McCollum OVER PRA 26.5 (STANDARD) [id:10221293],0,
5,Derrick White OVER PR 14.5 (GOBLIN) [id:10215697] | Jonas Valančiūnas OVER REB 2.5 (GOBLIN) [id:10212211] | Anthony Black OVER RA 5.5 (GOBLIN) [id:10217049] | Khris Middleton UNDER PA 16.5 (STANDARD) [id:10216235] | Onyeka Okongwu OVER RA 10.5 (STANDARD) [id:10221641],0.2948351393932508,20.0,0.3293713342642926,6.587426685285852,1.9422048649990742,20.0,pp_kernel,0.7871712828717129,0.07244601009331035,Derrick White OVER PR 14.5 (GOBLIN) [id:10215697] | Jonas Valančiūnas OVER REB 2.5 (GOBLIN) [id:10212211] | Anthony Black OVER RA 5.5 (GOBLIN) [id:10217049] | Khris Middleton UNDER PA 16.5 (STANDARD) [id:10216235] | Onyeka Okongwu OVER RA 10.5 (STANDARD) [id:10221641],0.0,0.054,0.0007244601009331035,0.054724460100933105,12.739407695885973,"['derrick white', 'jonas valančiūnas', 'anthony black', 'khris middleton', 'onyeka okongwu']",12.794132155986906,1,Derrick White OVER PR 14.5 (GOBLIN) [id:10215697],Jonas Valančiūnas OVER REB 2.5 (GOBLIN) [id:10212211],Anthony Black OVER RA 5.5 (GOBLIN) [id:10217049],Khris Middleton UNDER PA 16.5 (STANDARD) [id:10216235],Onyeka Okongwu OVER RA 10.5 (STANDARD) [id:10221641],0,
